Date,AAXJ,ACWI,ACWX,BND,DVY,EMB,EUFN,IBB,IEF,IEI,IJT,IUSG,IUSV,MBB,MCHI,PFF,QQQ,QTEC,SCZ,SHV,SHY,TLT,TQQQ,VCIT,VCLT,VCSH,VGIT,VGSH,VMBS,VNQI,VONE,VONG,VONV,VTWO,VXUS
2014/7/15,59.11070251,55.43356705,43.32576752,73.38152313,66.16747284,94.29611206,20.84192848,83.54849243,94.98864746,113.7816849,112.1623535,34.43845749,37.1229744,97.02584839,44.66216278,31.12095642,91.59290314,38.4186554,47.28809738,107.6639862,81.29302979,101.0664139,13.08981609,74.82132721,74.56044769,72.91828156,59.23971558,58.31315613,47.64060593,49.44610214,84.47769928,88.19728088,80.78170776,86.81494141,48.62011719
2014/7/16,59.14773941,55.72696304,43.58768845,73.40840149,66.23720551,94.22245026,21.1679821,82.25437164,95.12666321,113.7629318,111.673027,34.47552872,37.29417801,96.9897995,44.94146729,31.11316681,91.95730591,38.65710449,47.54165649,107.6639862,81.28340149,101.603714,13.23810959,74.89077759,74.66007996,72.90921021,59.23971558,58.33232498,47.63150787,49.83458328,84.73789215,88.4052124,81.18247223,86.58842468,48.91652298
2014/7/17,58.44393539,55.02097702,43.00965118,73.60565186,65.53118134,94.01779175,20.67889977,80.45055389,95.67874908,114.0816574,110.1474838,34.05832291,36.93773651,97.35015106,44.28974152,30.94151878,90.73939514,38.05620575,47.11604691,107.6639862,81.35076141,102.8842926,12.70991802,75.20332336,75.31577301,72.91828156,59.45341492,58.37063599,47.7768898,49.2940979,83.90158081,87.3276825,80.37184906,85.25760651,48.25185013
2014/7/18,59.11996078,55.57109833,43.4160881,73.60565186,66.15003967,94.35342407,20.89340973,82.8733139,95.48551941,113.8941727,111.6826324,34.44309235,37.20156097,96.9897995,44.587677,31.09755707,92.17787933,38.47589111,47.37865448,107.6639862,81.28340149,102.552948,13.3114233,75.02970123,75.03358459,72.91828156,59.34192657,58.35146332,47.69512558,49.78391266,84.68212891,88.33903503,81.00032806,86.59785461,48.72790146
2014/7/21,59.26813126,55.43356705,43.27157211,73.60565186,65.99315643,94.56624603,20.74754143,83.028862,95.51313019,113.8660507,111.1165237,34.38281631,37.16227341,97.33213043,44.60629654,31.05073547,92.06279755,38.49496078,47.1975441,107.6639862,81.29302979,103.063385,13.26310253,75.13383484,75.30750275,72.87278748,59.33262253,58.35146332,47.74054337,49.72480011,84.54276276,88.18780518,80.90924072,86.20146179,48.64705658
2014/7/22,59.99045563,55.69946289,43.56059265,73.70425415,66.09775543,94.71361542,20.84192848,83.96219635,95.63276672,113.9973145,112.2103195,34.58678818,37.30540848,97.33213043,45.44423294,31.03512001,92.64777374,38.74294662,47.32432175,107.6542511,81.29302979,103.2783127,13.52636528,75.14258575,75.39879608,72.90009308,59.36979675,58.3610611,47.76780319,49.95280838,84.92375946,88.6509552,81.29178619,86.97541046,48.93448639
2014/7/23,60.1015892,55.82781601,43.64188004,73.66836548,66.01928711,95.21298981,20.96205139,85.83554077,95.62354279,114.0253983,112.2199249,34.67951202,37.36714554,97.33213043,45.90975952,31.05073547,93.24236298,38.43773651,47.54165649,107.6639862,81.32194519,103.1439667,13.77963161,75.16859436,75.51499939,72.96375275,59.37908936,58.3610611,47.74054337,50.19771957,85.13747406,88.89672089,81.37374878,87.06034851,49.03329468
2014/7/24,60.32384109,55.85532379,43.56059265,73.52493286,66.19363403,95.07379913,21.19372559,84.54804993,95.23709106,113.725441,112.4597855,34.69804382,37.35873413,97.02584839,46.34734726,31.08194542,93.13686371,38.66664886,47.51448822,107.6639862,81.29302979,102.3738403,13.73130989,74.99494934,74.9671936,72.87278748,59.24901199,58.33232498,47.63150787,50.1723938,85.20251465,88.99125671,81.34642792,86.9282074,49.0961647
2014/7/25,60.09232712,55.61693954,43.52447128,73.65939331,65.73165894,94.94281006,21.24520683,84.08798981,95.6051712,113.8847961,111.442749,34.48944092,37.18471527,97.13389587,46.33803177,31.11316681,92.77244568,38.47589111,47.43299103,107.6542511,81.30263519,103.5827789,13.56302166,75.18596649,75.52328491,72.90921021,59.36050034,58.34189987,47.68603897,49.84302902,84.65426636,88.4713974,80.99120331,86.05042267,48.92550659
2014/7/28,60.71278381,55.69946289,43.64188004,73.64146423,66.03675079,94.6071701,21.12508392,83.37638855,95.49472046,113.8191833,110.9054489,34.48017502,37.20436478,97.21500397,47.08286667,31.10533714,92.80123138,38.49496078,47.39676666,107.6542511,81.2641449,103.4395142,13.57968426,75.13383484,75.50669861,72.93647003,59.2675972,58.34189987,47.69512558,50.01193237,84.74717712,88.44302368,80.96388245,85.6823349,49.03329468
2014/7/29,60.68500519,55.4519043,43.46124649,73.70425415,65.75778961,94.5007782,21.08217812,84.32628632,95.62354279,113.8566666,111.442749,34.48944092,37.06122971,97.27806091,46.95252609,31.12095642,92.63817596,38.40912247,47.23376083,107.6639862,81.28340149,103.8156128,13.51136971,75.17727661,75.63951111,72.97288513,59.35121155,58.33232498,47.72237015,50.01193237,84.36619568,88.23508453,80.60866547,85.87111664,48.84466934
2014/7/30,60.70352936,55.47940445,43.4431839,73.42632294,65.31324768,94.45983887,21.11650085,85.14379883,94.95183563,113.5004196,111.7881699,34.49872208,36.97983551,96.93576813,46.60803986,31.05854034,93.00261688,38.59033585,47.16132355,107.6542511,81.24491119,102.3738403,13.67299271,74.86474609,74.95056915,72.88188171,59.09106827,58.32273865,47.51338196,50.01193237,84.45910645,88.33903503,80.30808258,86.25807953,48.80873489
2014/7/31,59.72190094,54.45252609,42.70256805,73.34563446,64.18881989,93.7967453,20.56735229,83.0189209,94.92425537,113.5379333,108.9577255,33.75237274,36.31467438,96.8997345,46.0773468,30.84009552,91.12297821,37.80822754,46.33726501,107.6542511,81.28340149,102.0694122,12.83988285,74.76922607,74.70158386,72.88188171,59.09106827,58.35146332,47.5860939,49.53055954,82.81436157,86.67547607,78.97825623,84.31376648,47.91950989
2014/8/1,60.05527496,54.22330856,42.53097153,73.58965302,64.21495056,93.09851837,20.43006325,82.83688354,95.48292542,114.0156097,108.4299927,33.6967392,36.13505173,97.21178436,46.49631119,30.77972794,90.78733826,37.68423462,46.00221252,107.6639862,81.38645935,102.8594742,12.69159031,75.04692078,75.0514679,73.01035309,59.41853714,58.43676758,47.65703964,49.41233063,82.51698303,86.50535583,78.8052063,83.90789795,47.75783157
2014/8/4,60.43497086,54.60839462,42.76579666,73.68845367,64.19754791,93.36139679,20.60167503,83.42934418,95.53822327,114.1188431,109.5813675,33.9192543,36.36237717,97.22982025,46.99908066,30.68564415,91.41068268,37.92268372,46.13805008,107.6639862,81.38645935,102.5901489,12.95151997,75.09043884,75.09311676,73.08325195,59.43712616,58.38883209,47.73892593,49.53900528,83.17675018,87.03466797,79.31528473,84.59689331,48.054245
2014/8/5,59.60151291,53.96658707,42.21485519,73.58965302,63.68325806,93.24636841,20.1898098,83.28703308,95.5843277,114.10009,109.5525742,33.67356491,36.05366516,97.27494812,46.51492691,30.64643669,90.71060181,37.65562057,45.43170929,107.6542511,81.38645935,102.9223633,12.64826775,75.1687851,75.03479767,73.05587769,59.390625,58.44631195,47.72982407,48.86339569,82.36830139,86.29740906,78.39533234,84.37982178,47.37160873
2014/8/6,59.50890732,53.92074966,42.13357162,73.67048645,63.44791794,93.13136292,20.10400772,83.34659576,95.66727448,114.1469727,109.6581497,33.65965271,36.04523468,97.24788666,46.31941223,30.71701622,90.64349365,37.58886719,45.23249054,107.6639862,81.40566254,102.9852066,12.62660694,75.1687851,74.96816254,73.08325195,59.45574188,58.38883209,47.77531052,48.66916656,82.34973907,86.24068451,78.4955368,84.68186951,47.31770706
2014/8/7,59.22182465,53.56315994,41.79034805,73.83218384,63.50022125,92.96705627,19.85517311,82.13192749,96.1006012,114.3722458,109.0920334,33.47422409,35.85719299,97.48239899,46.01216888,30.90517235,90.35580444,37.35041046,44.92459488,107.6639862,81.44419861,103.9459305,12.50497341,75.36901855,75.15977478,73.16520691,59.61388397,58.40802002,47.8026123,48.49181747,81.90368652,85.91933441,77.98545837,84.21936798,46.92249298
2014/8/8,59.59225082,54.08577728,42.06130981,73.77830505,64.40673065,93.29563904,20.18123245,83.23737335,96.01761627,114.3065338,110.1570511,33.88216019,36.29784012,97.37418365,46.78493881,30.88948631,91.00791168,37.74146271,45.23249054,107.67379,81.39601135,103.7214508,12.77156734,75.21231079,75.23475647,73.16520691,59.56739044,58.41758347,47.78442001,48.73672485,82.80506897,86.71329498,78.98736572,85.10658264,47.20093918
2014/8/11,60.11085892,54.2783165,42.27807236,73.81422424,64.49391174,93.48457336,20.09542847,83.80665588,95.97153473,114.3253174,111.1548996,34.04904938,36.38763809,97.41022491,47.29700851,30.92869759,91.54494476,37.97037506,45.58565521,107.6639862,81.39601135,103.7124786,13.00317287,75.30805969,75.22640228,73.14701843,59.57668304,58.43676758,47.76620102,49.19274521,83.13960266,87.2331543,79.15132904,85.92772675,47.48836899
2014/8/12,60.12936783,54.25998306,42.29613876,73.75134277,64.34571838,93.60782623,20.1898098,83.29364014,95.83325195,114.2877655,110.2913742,33.89144516,36.29784012,97.33808899,47.38080597,30.98357201,91.50657654,37.84637833,45.68526459,107.6542511,81.39601135,103.0390625,12.97318077,75.27326202,74.85153961,73.10141754,59.55808258,58.42717361,47.74802399,49.25186539,82.85152435,86.96851349,78.87807465,85.28591156,47.44346237
2014/8/13,60.7220459,54.57171631,42.49483871,73.88608551,64.80770111,93.85427094,20.37858391,85.10407257,96.14668274,114.5036163,111.1165237,34.16030884,36.5363884,97.59063721,47.8556366,31.06979179,92.47515869,38.2374382,45.78487396,107.6542511,81.43455505,103.7124786,13.39473438,75.45605469,75.14310455,73.17430878,59.66039658,58.45590973,47.83900452,49.60656738,83.50200653,87.63014984,79.47012329,85.92772675,47.75783157
2014/8/14,60.76835632,54.82843781,42.72967148,73.95793915,65.09533691,94.36356354,20.44722557,86.45115662,96.34030151,114.5692902,111.1165237,34.3411026,36.69075394,97.6447525,47.40873337,31.15604019,92.95465851,38.38050079,45.99315643,107.6542511,81.45380402,104.5475159,13.60134411,75.53439331,75.45133209,73.19256592,59.72551346,58.44631195,47.83900452,49.6319046,83.97592163,87.98932648,79.84355927,86.05042267,47.9374733
2014/8/15,60.60166168,54.83760452,42.63935089,74.09270477,65.13893127,94.50322723,20.41290283,87.18261719,96.72750854,114.6912994,110.9918137,34.39209366,36.5925293,97.73492432,47.39011765,31.17957306,93.40538025,38.5235672,46.12898636,107.6639862,81.45380402,105.6877823,13.78629589,75.76946259,75.94286346,73.21076202,59.82786179,58.45590973,47.93908691,49.7501297,83.79006958,88.22561646,79.77068329,86.01266479,47.89256668
2014/8/18,60.88874435,55.23186111,42.90127563,73.93997955,65.38300323,94.51145172,20.49870872,88.10935974,96.42325592,114.5692902,112.6708755,34.75831604,36.93212509,97.59063721,47.67873764,31.26581192,94.12462616,38.78108597,46.4459343,107.6639862,81.45380402,104.6372528,14.11953926,75.58664703,75.65962219,73.16520691,59.72551346,58.40802002,47.86629486,49.91903687,84.70071411,88.94398499,80.32630157,87.21135712,48.23389435
2014/8/19,61.19434357,55.4519043,43.04578781,73.93100739,65.84496307,94.78250122,20.47296715,88.44695282,96.32183838,114.5505371,113.160202,34.97618866,37.1229744,97.45534515,47.7625351,31.25013542,94.65205383,39.02908707,46.59082794,107.6639862,81.45380402,104.3140488,14.36280823,75.50826263,75.48465729,73.16520691,59.69762421,58.42717361,47.79352951,50.18083572,85.15604401,89.60562897,80.74530029,87.48508453,48.33268738
2014/8/20,61.16656494,55.47024155,42.9644928,73.82321167,66.06287384,94.33072662,20.4214859,88.32116699,96.03606415,114.2783737,112.32547,35.0318222,37.22961807,97.32004547,47.65080261,31.2422905,94.65205383,39.14353943,46.31916046,107.6639862,81.37678528,104.1434402,14.36280823,75.30805969,75.35139465,73.06499481,59.53945923,58.36968231,47.77531052,49.95280838,85.36979675,89.80412292,80.96388245,87.14529419,48.26082993
2014/8/21,60.71278381,55.61693954,43.08190918,73.90406036,66.24591827,94.47036743,20.67889977,87.52684021,96.23889923,114.3440399,112.6037292,35.06890106,37.39521408,97.47338867,47.13873291,31.25795555,94.84387207,39.24844742,46.50026703,107.67379,81.37678528,104.7270584,14.44445229,75.44734955,75.82622528,73.06499481,59.59529114,58.38883209,47.81173325,50.1554985,85.55563354,89.87029266,81.37374878,87.30573273,48.34166718
2014/8/22,60.85170746,55.42440033,42.91029739,73.90406036,66.12390137,94.46215057,20.80760574,88.18216705,96.24811554,114.2502136,112.6708755,35.0318222,37.26049042,97.46434784,47.16666412,31.25795555,94.98771667,39.2007637,46.32821274,107.67379,81.35753632,105.3106842,14.5011034,75.44734955,76.02614594,73.02858734,59.5487709,58.36968231,47.84810257,50.02037811,85.46269989,89.9648056,81.08229828,87.47563934,48.15304565
2014/8/25,61.055439,55.76363373,43.18126297,73.93100739,66.4551239,94.42931366,20.82476616,90.23423004,96.32183838,114.193924,112.805191,35.23115158,37.42327499,97.58163452,47.52977371,31.30501556,95.32335663,39.17215347,46.58176804,107.6639862,81.32862854,105.7057343,14.6627264,75.48217773,76.37608337,73.02858734,59.56739044,58.35053635,47.89361191,50.1723938,85.83440399,90.32396698,81.45571899,87.70217133,48.52131271
2014/8/26,61.23138809,55.82781601,43.25351715,73.96694183,66.18492889,94.69220734,20.93631172,91.25364685,96.30340576,114.2783737,113.7934494,35.29140472,37.49905396,97.65375519,47.5390892,31.35204124,95.41924286,39.23890686,46.57271576,107.6542511,81.35753632,105.3645477,14.71271324,75.55183411,76.3094101,73.02858734,59.5487709,58.36968231,47.85720444,50.13015747,86.00167847,90.43740082,81.58325195,88.5138855,48.56623077
2014/8/27,61.28695297,55.9195137,43.35286713,74.08371735,66.48127747,95.29187012,21.05644035,91.03851318,96.57078552,114.3816223,113.4000778,35.26823044,37.51870728,97.73492432,47.28770065,31.37556458,95.43842316,39.17215347,46.83532715,107.6542511,81.37678528,106.2624283,14.71437931,75.70851898,76.70927429,73.09235382,59.61388397,58.39842224,47.87541199,50.12171555,85.93664551,90.34288788,81.56503296,88.26846313,48.73688507
2014/8/28,60.84244156,55.75447464,43.15416336,74.18254089,66.51613617,95.05363464,20.84192848,90.72738647,96.6998291,114.4942322,112.6324997,35.17552948,37.45695877,97.80709839,46.62666321,31.39124107,95.33294678,39.21030426,46.47309494,107.6542511,81.39601135,106.8190842,14.65439606,75.80426788,77.04250336,73.1105423,59.73483658,58.40802002,47.87541199,49.82613754,85.78794861,90.30508423,81.5377121,87.80599213,48.45843506
2014/8/29,60.86097336,55.85532379,43.15416336,74.18254089,66.80380249,94.98790741,20.89340973,91.53164673,96.70906067,114.5692902,113.2753372,35.3470459,37.59729767,97.82512665,46.67321396,31.39124107,95.68777466,39.44874954,46.42782211,107.6639862,81.43455505,106.8909149,14.82601547,75.86518097,77.13413239,73.10141754,59.76273346,58.42717361,47.92998886,49.65723419,86.17822266,90.39015198,81.8291626,88.34397888,48.47639847
2014/9/2,60.59240341,55.81864929,43.18126297,73.92931366,66.57715607,94.55968475,20.78186226,91.37274933,96.09123993,114.2029037,114.148468,35.370224,37.56079865,97.51994324,46.96183777,31.27387619,95.96588135,39.5441246,46.40971375,107.6639862,81.36521149,105.0469818,14.94931602,75.50473785,76.32733917,73.03212738,59.5382576,58.39841843,47.83981705,49.75857162,86.00167847,90.49411011,81.67431641,88.86309814,48.47639847
2014/9/3,61.33325577,56.01118851,43.54253387,74.05534363,66.71663666,94.73258972,21.04785728,91.17088318,96.22975922,114.2780762,113.6111603,35.28214264,37.60009766,97.67346191,48.34909058,31.25810814,95.40007782,39.59181976,46.50026703,107.6639862,81.38447571,105.6319504,14.69271851,75.61818695,76.38582611,73.06861115,59.54758453,58.39841843,47.94001007,50.27373123,86.07601166,90.40904999,81.85649109,88.28733826,48.90753937
2014/9/4,61.47215652,55.82781601,43.35286713,73.92931366,66.57715607,94.71614838,21.09075737,89.66824341,95.88807678,114.1277771,113.1985931,35.21724701,37.54957581,97.60121155,48.38633347,31.00603676,95.31376648,39.61088943,46.21955109,107.6542511,81.37484741,104.3450699,14.6460638,75.43490601,75.85913849,73.050354,59.47306442,58.40801239,47.87625504,49.99504089,85.81581879,90.06879425,81.66521454,87.90979767,48.61113739
2014/9/5,61.59254837,56.06620407,43.43415451,73.90229797,67.06530762,95.05378723,21.07359886,89.56233215,95.91577911,114.2216949,113.4480438,35.33777618,37.70112991,97.60121155,48.80530167,31.07695198,95.79325104,39.95425415,46.23765564,107.6542511,81.40372467,104.1470871,14.87267017,75.38253784,75.6584549,73.12335205,59.4823761,58.41758347,47.92179871,49.96125793,86.36408234,90.6075592,82.06599426,88.22127533,48.71892548
2014/9/8,61.16656494,55.67195511,42.9644928,73.84825897,66.74276733,94.44435883,20.76470375,90.37653351,95.81417847,114.0714111,113.7166824,35.32849884,37.61973953,97.57413483,48.53529739,31.0139122,95.97547913,40.08778763,45.74865723,107.6542511,81.3555603,104.1920776,14.94765091,75.26037598,75.60829163,73.06861115,59.43581772,58.40801239,47.88536072,49.47145462,86.14105988,90.46576691,81.8291626,88.2779007,48.23389435
2014/9/9,60.61091995,55.3785553,42.77482986,73.72223663,66.18492889,94.15613556,20.64457512,89.19166565,95.59255981,113.883522,112.3638458,35.03645325,37.33346939,97.54701996,48.15357208,30.95876694,95.17950439,39.74442673,45.54037857,107.6542511,81.30743408,104.1110992,14.58441448,75.12944031,75.44940186,72.96825409,59.34266663,58.36966705,47.85803223,48.99006653,85.50917053,89.89865112,81.29178619,87.35293579,47.98238373
2014/9/10,60.45349121,55.55276489,42.91029739,73.58720398,66.23720551,94.13143158,20.82476616,90.82336426,95.35243225,113.7801666,112.8915558,35.24041748,37.4429245,97.34840393,47.5390892,30.95876694,95.96588135,39.88749313,45.63999176,107.6542511,81.31707001,103.454155,14.92265606,74.97234344,75.14006042,72.91353607,59.2495079,58.33132935,47.73051453,49.0745163,85.89943695,90.36178589,81.43752289,87.80599213,48.14406204
2014/9/11,60.14788437,55.3785553,42.63031769,73.5331955,66.54228973,94.13965607,20.79044151,90.47253418,95.23239136,113.7519684,113.6783295,35.26360321,37.53554916,97.2851944,47.31563187,30.95089531,95.88915253,39.97332001,45.35021591,107.6542511,81.32672882,103.112175,14.91099262,74.92870331,74.84741974,72.90438843,59.22157288,58.36966705,47.73051453,48.7958374,85.97377014,90.23891449,81.58325195,88.2590332,47.90155029
2014/9/12,59.79598618,55.10349274,42.50387192,73.41616821,65.8013916,93.62081146,20.84192848,89.22144318,94.87218475,113.6110458,112.5941238,35.06427002,37.29698563,97.06851196,47.00838852,30.87999725,95.40007782,39.72534561,45.2687149,107.6542511,81.30743408,102.0322876,14.67605686,74.64940643,74.20362854,72.84051514,59.11911011,58.34091187,47.62119675,48.50869751,85.43481445,89.81358337,81.16427612,87.43787384,47.65903473
2014/9/15,59.12921906,55.05765915,42.40451813,73.45214081,65.90597534,93.42316437,20.76470375,88.06963348,95.0476532,113.7332001,111.3468094,34.88348007,37.28576279,97.18587494,46.39389801,30.92725182,94.47945404,39.26752853,45.16004181,107.6639862,81.34597778,102.1852798,14.23450851,74.68431091,74.01967621,72.90438843,59.19363403,58.38882446,47.70318604,48.05267334,85.27684784,89.42603302,81.22801971,86.48458099,47.56921005
2014/9/16,59.60151291,55.40606308,42.66644287,73.42516327,66.3069458,93.53845978,20.83334541,89.63515472,95.01995087,113.808342,111.7881699,35.17552948,37.5327301,97.18587494,46.73838425,30.9036274,95.30416107,39.71580505,45.2687149,107.6639862,81.39411163,101.7712936,14.61940479,74.6930542,73.91101074,72.95910645,59.22157288,58.39841843,47.67586517,48.14555359,86.01097107,90.22000885,81.82006836,86.73000336,47.87460327
2014/9/17,59.2496109,55.24103165,42.34130096,73.33512878,66.18492889,93.29140472,20.83334541,90.35005951,94.7798233,113.5640259,112.1143646,35.18943787,37.56079865,97.06851196,46.4311409,30.99028778,95.44803619,39.79210663,44.96082687,107.6639862,81.30743408,101.5103378,14.69105148,74.50978088,73.66854858,72.85877228,59.10048294,58.34091187,47.61209869,47.61351776,86.10389709,90.30508423,81.92935944,86.96595764,47.52429962
2014/9/18,59.38851166,55.58943939,42.59418869,73.34416199,66.09775543,93.3243866,21.11650085,91.04181671,94.71516418,113.479538,113.0450668,35.35167694,37.72358704,97.12268066,46.41251755,31.06906509,96.16725922,40.28808594,45.1962738,107.6639862,81.31707001,101.8343201,15.00763321,74.53596497,73.79394531,72.84963989,59.05391312,58.35050964,47.63941193,47.79931259,86.45700073,90.73986816,82.23905945,87.38124084,47.802742
2014/9/19,59.12921906,55.42440033,42.38645554,73.49717712,66.20233154,93.46434784,21.07359886,91.09477234,95.0753479,113.6204681,111.5962524,35.35630798,37.67868042,97.3303299,45.9469986,31.10844231,96.10765076,39.92564774,45.06043625,107.67379,81.30743408,103.1301651,14.97430992,74.72796631,74.64677429,72.90438843,59.1284256,58.33132935,47.73962021,47.5121727,86.45700073,90.8060379,82.25726318,86.46572113,47.52429962
2014/9/22,58.2587204,54.9751358,42.12453461,73.58720398,65.77524567,93.6043396,20.97921562,90.20775604,95.27854919,113.8271332,110.3201599,34.97618866,37.34189224,97.49287415,45.12768173,31.04542351,95.21368408,39.39152908,44.90649033,107.67379,81.36521149,103.2561417,14.56775188,74.86759949,74.58821869,72.97737885,59.2495079,58.36008453,47.79426575,47.3263855,85.63037109,89.76094818,81.49359894,85.18209076,47.21890259
2014/9/23,58.06424713,54.62673187,41.76325989,73.62322235,65.21736145,93.71142578,20.71321869,89.91647339,95.48170471,113.911705,109.1976013,34.82321548,37.11174393,97.55607605,44.88561249,31.0139122,94.95414734,39.30459976,44.59860229,107.67379,81.38447571,103.8951111,14.44112015,74.85887909,74.86416626,72.98646545,59.29608917,58.37926483,47.83981705,47.16592407,85.32247162,89.42905426,80.97168732,84.40813446,46.89555359
2014/9/24,58.81435394,54.9659729,42.03421021,73.57820892,65.41681671,93.85140991,20.75612259,92.45691681,95.21387482,113.7613678,110.562439,35.14874649,37.2992897,97.44773102,45.80734253,31.00603676,95.9730835,39.69621658,44.70726395,107.67379,81.3555603,103.3191681,14.90932751,74.78904724,74.48791504,72.89523315,59.22157288,58.38882446,47.76694107,47.36955261,85.76097107,90.27307129,81.41120148,85.10658264,47.16101456
2014/9/25,57.67529678,54.07660675,41.38392258,73.758255,64.69638824,93.70317841,20.52445221,90.69576263,95.6756897,114.052597,108.8611755,34.55812836,36.769104,97.70052338,45.0345726,30.93514633,93.954422,38.92253876,44.13676453,107.6835327,81.41339111,104.543045,13.96291447,75.02468872,74.93102264,72.95910645,59.38922882,58.41758347,47.88536072,46.68797684,84.43613434,88.7082901,80.2299881,83.74743652,46.39350891
2014/9/26,57.94385529,54.45252609,41.57358932,73.68624115,65.03903961,93.42316437,20.60167503,91.50350952,95.47246552,113.8552856,109.5436096,34.88831711,36.97497177,97.59217072,45.17423248,31.05330276,94.95414734,39.33325195,44.28165436,107.6835327,81.37484741,104.3900528,14.40946102,74.76284027,74.82233429,72.92262268,59.28677368,58.39841843,47.80337906,47.05432129,85.1078949,89.5997467,80.66950226,84.42701721,46.65536118
2014/9/29,56.86961746,54.14078903,41.14909744,73.77624512,65.06539154,92.98669434,20.26703644,91.38763428,95.77722168,114.0150299,109.6108856,34.84646606,36.85089111,97.68247223,44.03836441,31.09269524,94.8291626,39.36191177,44.03715515,107.6835327,81.39411163,105.2269821,14.3611412,74.84141541,74.96446991,72.94999695,59.40786362,58.41758347,47.90356445,46.45795059,84.94927979,89.45750427,80.4405899,84.31376648,46.14971542
2014/9/30,56.78627014,54.00326157,41.07683945,73.758255,64.8896637,92.93730164,20.24129486,90.58319855,95.69412231,113.9774704,108.1883621,34.74880219,36.769104,97.61025238,44.11284637,31.13207817,94.96372986,39.27594757,43.91943359,107.6444702,81.37484741,104.6330338,14.41445923,74.85887909,74.84741974,72.86788177,59.37991714,58.39841843,47.88536072,46.38978195,84.75335693,89.37213135,80.16590118,83.07731628,46.05038834
2014/10/1,55.8694725,53.29727936,40.53492737,74.07504272,64.31861115,93.49097443,20.09542847,89.19284058,96.49813843,114.4919434,106.573616,34.23724747,36.26147461,98.05313873,43.28420639,31.05291939,93.44495392,38.43540573,43.36704636,107.6639862,81.46157074,106.6619797,13.72464657,75.34107208,75.88715363,73.08901978,59.71009445,58.45020294,48.07685852,45.99787521,83.60577393,87.88323975,79.30518341,81.91638947,45.49056244
2014/10/2,56.0546875,53.08639526,40.22784805,74.02088928,64.27469635,93.15213013,19.76936913,88.91473389,96.21129608,114.3602371,107.6212769,34.26980209,36.28967667,97.95370483,43.17249298,31.09249306,93.44495392,38.47361755,42.95954514,107.6639862,81.45189667,105.7327499,13.71798038,75.15730286,75.3752594,72.9702301,59.60749435,58.45020294,48.0495224,45.7508049,83.54045868,87.97808838,79.20446014,82.69033813,45.17452621
2014/10/3,56.54550171,53.38896942,40.27300644,73.97579193,64.74912262,93.2760849,19.77794647,91.14597321,96.18354797,114.2473679,108.4863281,34.66043854,36.64220047,97.95370483,43.8707695,31.09249306,94.36777496,38.72196579,43.05915833,107.6444702,81.3748703,106.1838303,14.13120365,75.27980804,75.9291687,72.9610672,59.54220963,58.40225601,48.07685852,45.89564133,84.42680359,88.96435547,80.05601501,83.30383301,45.23773193
2014/10/6,56.84184647,53.66402435,40.61621475,74.14719391,64.68761444,93.46618652,19.9838829,89.9509201,96.34081268,114.4166641,107.3809891,34.55348587,36.6619339,97.99891663,44.73664093,31.13207817,94.16590118,38.50226593,43.20404434,107.6542511,81.45189667,106.246994,14.03456211,75.40233612,75.87039185,73.00673676,59.61681747,58.45020294,48.13157654,46.07456207,84.3055191,88.81261444,79.9827652,82.5959549,45.58086014
2014/10/7,56.3695488,52.8480072,39.99301529,74.33661652,64.02868652,93.4744339,19.59776306,88.26260376,96.90520477,114.7646713,105.4971237,34.07447433,36.0584259,98.30622864,44.39215469,31.07666397,92.82975006,37.82410812,42.48865128,107.6639862,81.50009155,107.6814346,13.44138813,75.66488647,76.56690979,73.11643982,59.84999084,58.46937561,48.2501297,45.63153076,82.99932098,87.50389099,78.98470306,81.1896286,44.93072891
2014/10/8,57.0918808,53.71903992,40.56201935,74.53502655,65.2410965,93.84631348,20.01819992,90.74873352,97.24751282,115.1785049,107.3617477,34.61858749,36.57733154,98.52316284,45.11836624,31.21124268,94.63692474,38.56913376,42.9957695,107.6639862,81.58679199,107.7085037,14.21784592,76.13745117,76.86901855,73.37227631,60.06450272,58.56525803,48.32306671,46.39830017,84.47344208,88.68933105,79.64398193,82.77527618,45.56280136
2014/10/9,56.35102463,52.5087738,39.59561539,74.41782379,63.9759903,93.83805847,19.26312256,88.70288849,97.08100891,115.0374374,104.651268,33.95820999,35.84127426,98.26104736,44.46663666,31.07666397,93.10851288,37.71903992,41.73704529,107.67379,81.58679199,107.2393494,13.50970364,75.87490082,76.54172516,73.253479,59.99921417,58.53646851,48.20453644,45.63153076,82.75675201,87.45648956,78.38036346,80.63275909,44.47925568
2014/10/10,55.54534912,51.71110153,38.95435715,74.48094177,63.94084549,93.55709076,19.12583733,86.84574127,97.46032715,115.1879425,103.4978943,33.39084244,35.6325798,98.3966217,43.61938477,31.0370903,90.78223419,36.00931549,41.12126923,107.6639862,81.62531281,108.3039017,12.49830914,75.94493103,76.75154114,73.24435425,60.11112595,58.56525803,48.19540787,45.30778503,81.67446136,86.31847382,77.67529297,79.57564545,43.73884201
